date,state,actuals.hospitalBeds.currentUsageCovid,actuals.newCases,metrics.infectionRate,metrics.vaccinationsCompletedRatio,actuals.newDeaths,metrics.weeklyNewCasesPer100k
2021-04-15,AL,444.0,421.0,1.03,0.182,8.0,44.1
2021-04-16,AL,420.0,422.0,1.04,0.187,3.0,46.6
2021-04-17,AL,466.0,508.0,1.04,0.191,51.0,50.2
2021-04-18,AL,502.0,270.0,1.04,0.192,0.0,49.3
2021-04-19,AL,447.0,111.0,1.04,0.193,0.0,47.8
2021-04-20,AL,470.0,0.0,1.03,0.197,8.0,0.0
2021-04-21,AL,463.0,412.0,1.03,0.201,9.0,51.0
2021-04-22,AL,459.0,682.0,1.02,0.206,17.0,57.2
2021-04-23,AL,445.0,428.0,1.02,0.211,16.0,57.4
2021-04-24,AL,470.0,421.0,1.01,0.215,11.0,55.3
2021-04-25,AL,483.0,233.0,1.0,0.217,0.0,54.4
2021-04-26,AL,432.0,217.0,0.99,0.218,1.0,56.9
2021-04-27,AL,413.0,359.0,0.99,0.22,2.0,56.1
2021-04-28,AL,407.0,376.0,0.98,0.224,25.0,55.4
2021-04-29,AL,421.0,430.0,0.97,0.229,8.0,50.3
2021-04-30,AL,441.0,409.0,0.97,0.233,9.0,49.9
2021-05-01,AL,443.0,387.0,0.97,0.237,17.0,49.2
2021-05-02,AL,457.0,288.0,0.96,0.238,0.0,50.3
2021-05-03,AL,452.0,187.0,0.96,0.238,0.0,49.7
2021-05-04,AL,429.0,0.0,0.96,0.241,0.0,49.1
2021-05-05,AL,447.0,662.0,0.95,0.245,17.0,48.2
2021-05-06,AL,462.0,565.0,0.95,0.245,16.0,50.9
2021-05-07,AL,484.0,314.0,0.95,0.253,20.0,49.0
2021-05-08,AL,499.0,419.0,0.95,0.258,12.0,49.7
2021-05-09,AL,522.0,244.0,0.94,0.259,0.0,48.8
2021-05-10,AL,455.0,106.0,0.94,0.26,0.0,47.1
2021-05-11,AL,443.0,310.0,0.94,0.26,7.0,46.7
2021-05-12,AL,479.0,347.0,0.94,0.262,12.0,47.0
2021-05-13,AL,456.0,0.0,0.93,0.268,4.0,0.0
2021-05-14,AL,456.0,0.0,0.93,0.272,23.0,0.0
2021-05-15,AL,468.0,0.0,0.93,0.275,14.0,0.0
2021-05-16,AL,486.0,0.0,0.93,0.275,0.0,0.0
2021-05-17,AL,419.0,184.0,0.93,0.276,0.0,40.0
2021-05-18,AL,382.0,336.0,0.93,0.278,5.0,41.3
2021-05-19,AL,420.0,288.0,0.93,0.278,2.0,38.5
2021-05-20,AL,415.0,339.0,0.94,0.282,32.0,40.9
2021-05-21,AL,399.0,443.0,0.94,0.283,3.0,45.4
2021-05-22,AL,389.0,255.0,0.95,0.285,32.0,43.9
2021-05-23,AL,398.0,196.0,0.95,0.287,0.0,41.6
2021-05-24,AL,378.0,132.0,0.96,0.287,0.0,40.6
2021-05-25,AL,350.0,306.0,0.97,0.289,12.0,40.0
2021-05-26,AL,390.0,269.0,0.98,0.29,14.0,39.6
2021-05-27,AL,394.0,346.0,0.99,0.29,2.0,39.7
2021-05-28,AL,380.0,228.0,0.99,0.291,6.0,35.3
2021-05-29,AL,399.0,0.0,1.0,0.292,0.0,33.4
2021-05-30,AL,390.0,0.0,1.01,0.292,0.0,32.7
2021-05-31,AL,387.0,0.0,1.01,0.292,0.0,33.2
2021-06-01,AL,364.0,640.0,1.01,0.292,10.0,30.2
2021-06-02,AL,368.0,553.0,1.0,0.293,11.0,36.0
2021-06-03,AL,367.0,430.0,1.0,0.293,21.0,37.8
2021-06-04,AL,338.0,557.0,0.99,0.294,10.0,44.5
2021-06-05,AL,352.0,0.0,0.98,0.294,0.0,46.2
2021-06-06,AL,348.0,0.0,0.96,0.294,0.0,48.0
2021-06-07,AL,307.0,739.0,0.95,0.294,19.0,49.7
2021-06-08,AL,334.0,216.0,0.93,0.294,3.0,50.9
2021-06-09,AL,304.0,305.0,0.91,0.295,29.0,45.8
2021-06-10,AL,308.0,290.0,0.9,0.298,3.0,43.0
2021-06-11,AL,280.0,188.0,0.89,0.3,14.0,35.4
2021-06-12,AL,291.0,0.0,0.88,0.303,0.0,34.2
2021-06-13,AL,348.0,0.0,0.87,0.304,0.0,32.9
2021-06-14,AL,261.0,550.0,0.86,0.306,8.0,31.6
2021-06-15,AL,249.0,290.0,0.86,0.306,7.0,33.1
2021-06-16,AL,273.0,160.0,0.87,0.308,7.0,30.1
2021-06-17,AL,262.0,0.0,0.88,0.315,0.0,27.6
2021-06-18,AL,321.0,334.0,0.89,0.316,18.0,27.2
2021-06-19,AL,299.0,0.0,0.9,0.318,0.0,25.9
2021-06-20,AL,263.0,0.0,0.92,0.319,0.0,24.6
2021-06-21,AL,233.0,356.0,0.94,0.319,5.0,23.3
2021-06-22,AL,247.0,0.0,0.97,0.32,0.0,21.2
2021-06-23,AL,254.0,381.0,0.99,0.32,17.0,21.8
2021-06-24,AL,249.0,0.0,1.02,0.321,0.0,23.9
2021-06-25,AL,234.0,540.0,1.05,0.321,8.0,26.0
2021-06-26,AL,278.0,0.0,1.08,0.322,0.0,27.1
2021-06-27,AL,272.0,0.0,1.12,0.323,0.0,28.2
2021-06-28,AL,253.0,517.0,1.15,0.324,2.0,29.3
2021-06-29,AL,252.0,0.0,1.18,0.325,0.0,30.9
2021-06-30,AL,284.0,532.0,1.21,0.325,14.0,32.4
2021-07-01,AL,291.0,0.0,1.25,0.327,0.0,30.1
2021-07-02,AL,1670.0,315.0,1.28,0.327,6.0,27.8
2021-07-03,AL,282.0,0.0,1.31,0.329,0.0,30.9
2021-07-04,AL,308.0,0.0,1.33,0.329,0.0,33.9
2021-07-05,AL,298.0,0.0,1.36,0.33,0.0,37.0
2021-07-06,AL,287.0,0.0,1.38,0.33,0.0,38.2
2021-07-07,AL,329.0,1613.0,1.4,0.33,29.0,39.3
2021-07-08,AL,339.0,0.0,1.41,0.331,0.0,47.9
2021-07-09,AL,345.0,1160.0,1.42,0.332,11.0,56.6
2021-07-10,AL,382.0,534.0,1.43,0.332,4.0,60.9
2021-07-11,AL,353.0,0.0,1.44,0.333,0.0,60.5
2021-07-12,AL,347.0,610.0,1.44,0.333,0.0,60.1
2021-07-13,AL,377.0,0.0,1.44,0.334,0.0,67.8
2021-07-14,AL,428.0,1398.0,1.44,0.334,26.0,75.5
2021-07-15,AL,455.0,965.0,1.44,0.336,11.0,83.4
2021-07-16,AL,478.0,999.0,1.43,0.336,3.0,91.9
2021-07-17,AL,539.0,901.0,1.42,0.336,1.0,99.4
2021-07-18,AL,571.0,724.0,1.42,0.337,0.0,107.9
2021-07-19,AL,581.0,718.0,1.41,0.337,0.0,116.4
2021-07-20,AL,634.0,1391.0,1.4,0.337,17.0,130.5
2021-07-21,AL,699.0,1632.0,1.39,0.339,2.0,149.5
2021-07-22,AL,777.0,1567.0,1.38,0.339,6.0,161.8
2021-07-23,AL,819.0,1733.0,1.37,0.339,4.0,176.7
2021-07-24,AL,925.0,1888.0,1.35,0.34,11.0,196.9
2021-07-25,AL,1031.0,1536.0,1.34,0.34,0.0,213.4
2021-07-26,AL,1076.0,1403.0,1.33,0.341,0.0,227.4
2021-07-27,AL,1183.0,2667.0,1.31,0.341,9.0,253.4
2021-07-28,AL,1273.0,2726.0,1.3,0.342,18.0,275.7
2021-07-29,AL,1394.0,2730.0,1.28,0.342,6.0,299.5
2021-07-30,AL,1473.0,0.0,1.27,0.343,0.0,319.3
2021-07-31,AL,1562.0,5414.0,1.25,0.343,20.0,336.0
2021-08-01,AL,1554.0,1798.0,1.24,0.344,0.0,341.4
2021-08-02,AL,1701.0,1705.0,1.22,0.344,0.0,347.5
2021-08-03,AL,1813.0,3307.0,1.21,0.345,6.0,360.6
2021-08-04,AL,1954.0,3399.0,1.19,0.346,19.0,374.3
2021-08-05,AL,1998.0,3817.0,1.18,0.346,13.0,396.5
2021-08-06,AL,2092.0,3685.0,1.17,0.347,26.0,416.4
2021-08-07,AL,2176.0,3891.0,1.15,0.348,24.0,440.6
2021-08-08,AL,2259.0,0.0,1.14,0.348,0.0,453.6
2021-08-09,AL,2328.0,4877.0,1.13,0.349,1.0,468.6
2021-08-10,AL,2397.0,3815.0,1.12,0.35,23.0,479.0
2021-08-11,AL,2512.0,3851.0,1.11,0.35,41.0,488.2
2021-08-12,AL,2596.0,4167.0,1.1,0.351,35.0,495.3
2021-08-13,AL,2626.0,3986.0,1.09,0.352,41.0,501.4
2021-08-14,AL,2628.0,0.0,1.09,0.352,0.0,493.4
2021-08-15,AL,2721.0,6992.0,1.08,0.354,33.0,515.0
2021-08-16,AL,2795.0,2466.0,1.08,0.356,1.0,515.5
2021-08-17,AL,2902.0,4023.0,1.07,0.357,33.0,519.8
2021-08-18,AL,2914.0,4465.0,1.07,0.357,40.0,532.3
2021-08-19,AL,2941.0,3890.0,1.07,0.359,42.0,526.6
2021-08-20,AL,2921.0,3799.0,1.06,0.361,28.0,522.8
2021-08-21,AL,2884.0,6210.0,1.06,0.363,58.0,578.2
2021-08-22,AL,2924.0,3315.0,1.06,0.363,0.0,574.5
2021-08-23,AL,2963.0,2588.0,1.06,0.366,0.0,577.0
2021-08-24,AL,2914.0,0.0,1.05,0.368,0.0,570.7
2021-08-25,AL,3044.0,0.0,1.05,0.368,0.0,555.4
2021-08-26,AL,2979.0,11142.0,1.05,0.37,103.0,551.8
2021-08-27,AL,3094.0,5033.0,1.04,0.375,50.0,576.9
2021-08-28,AL,3054.0,6190.0,1.03,0.377,66.0,576.5
2021-08-29,AL,3066.0,3433.0,1.03,0.379,3.0,578.9
2021-08-30,AL,3116.0,3072.0,1.02,0.381,0.0,588.8
2021-08-31,AL,3084.0,5206.0,1.01,0.383,61.0,619.2
2021-09-01,AL,3100.0,4691.0,1.0,0.384,8.0,639.2
2021-09-02,AL,3072.0,5312.0,0.99,0.386,39.0,671.7
2021-09-03,AL,2989.0,5128.0,0.98,0.388,64.0,673.7
2021-09-04,AL,2988.0,4420.0,0.97,0.391,20.0,637.6
2021-09-05,AL,3004.0,2842.0,0.96,0.391,1.0,625.5
2021-09-06,AL,3063.0,2566.0,0.95,0.393,1.0,615.2
2021-09-07,AL,3023.0,2672.0,0.94,0.394,4.0,563.5
2021-09-08,AL,2875.0,4791.0,0.93,0.395,68.0,565.6
2021-09-09,AL,2910.0,4367.0,0.92,0.396,64.0,546.3
2021-09-10,AL,2860.0,4800.0,0.91,0.399,53.0,539.6
2021-09-11,AL,2796.0,4494.0,0.91,0.4,68.0,541.1
2021-09-12,AL,2775.0,1794.0,0.9,0.402,3.0,519.7
2021-09-13,AL,2761.0,2692.0,0.89,0.404,2.0,522.3
2021-09-14,AL,2636.0,3944.0,0.89,0.404,40.0,548.3
2021-09-15,AL,2576.0,3651.0,0.88,0.405,66.0,525.0
2021-09-16,AL,2445.0,3972.0,0.88,0.407,72.0,516.9
2021-09-17,AL,2381.0,2974.0,0.87,0.41,192.0,479.7
2021-09-18,AL,2325.0,3462.0,0.86,0.411,161.0,458.7
2021-09-19,AL,2260.0,2090.0,0.85,0.413,1.0,464.7
2021-09-20,AL,2168.0,1920.0,0.84,0.414,0.0,449.0
2021-09-21,AL,2016.0,3220.0,0.83,0.416,250.0,434.2
2021-09-22,AL,1969.0,3018.0,0.82,0.417,205.0,421.3
2021-09-23,AL,1949.0,3366.0,0.81,0.417,133.0,408.9
2021-09-24,AL,1860.0,2569.0,0.8,0.418,123.0,400.7
2021-09-25,AL,1825.0,2937.0,0.79,0.42,101.0,390.0
2021-09-26,AL,1819.0,1633.0,0.78,0.422,0.0,380.6
2021-09-27,AL,1760.0,1594.0,0.77,0.423,3.0,374.0
2021-09-28,AL,1679.0,1984.0,0.76,0.425,130.0,348.8
2021-09-29,AL,1601.0,2141.0,0.75,0.425,45.0,330.9
2021-09-30,AL,1522.0,1702.0,0.74,0.426,99.0,296.9
2021-10-01,AL,1418.0,1845.0,0.73,0.426,94.0,282.2
2021-10-02,AL,1380.0,1480.0,0.73,0.427,76.0,252.5
2021-10-03,AL,1396.0,892.0,0.72,0.429,1.0,237.4
2021-10-04,AL,1314.0,736.0,0.72,0.43,1.0,219.9
2021-10-05,AL,1291.0,1549.0,0.72,0.431,71.0,211.0
2021-10-06,AL,1243.0,1272.0,0.73,0.432,70.0,193.3
2021-10-07,AL,1188.0,1262.0,0.73,0.432,63.0,184.3
2021-10-08,AL,1114.0,1049.0,0.74,0.434,81.0,168.1
2021-10-09,AL,1131.0,919.0,0.76,0.434,101.0,156.6
2021-10-10,AL,1157.0,653.0,0.77,0.435,1.0,151.7
2021-10-11,AL,1121.0,467.0,0.78,0.436,1.0,146.3
2021-10-12,AL,1043.0,886.0,0.8,0.436,10.0,132.7
2021-10-13,AL,991.0,1016.0,0.81,0.437,111.0,127.5
2021-10-14,AL,957.0,1050.0,0.83,0.437,121.0,123.2
2021-10-15,AL,911.0,1143.0,0.84,0.438,41.0,125.1
2021-10-16,AL,885.0,787.0,0.85,0.439,37.0,122.4
2021-10-17,AL,897.0,544.0,0.86,0.44,0.0,120.2
2021-10-18,AL,875.0,338.0,0.87,0.44,0.0,117.6
2021-10-19,AL,805.0,961.0,0.88,0.44,84.0,119.1
2021-10-20,AL,785.0,665.0,0.88,0.441,48.0,111.9
2021-10-21,AL,742.0,1065.0,0.88,0.442,9.0,112.2
2021-10-22,AL,714.0,1598.0,0.88,0.443,58.0,121.5
2021-10-23,AL,698.0,945.0,0.88,0.444,28.0,124.7
2021-10-24,AL,725.0,414.0,0.88,0.444,1.0,122.1
2021-10-25,AL,692.0,301.0,0.88,0.444,0.0,121.3
2021-10-26,AL,672.0,943.0,0.88,0.444,17.0,121.0
2021-10-27,AL,663.0,0.0,0.88,0.445,8.0,0.0
2021-10-28,AL,654.0,0.0,0.87,0.446,52.0,0.0
2021-10-29,AL,610.0,0.0,0.87,0.447,48.0,0.0
2021-10-30,AL,620.0,488.0,0.87,0.447,41.0,76.6
2021-10-31,AL,626.0,394.0,0.88,0.448,0.0,75.9
2021-11-01,AL,639.0,217.0,0.88,0.448,0.0,72.9
2021-11-02,AL,565.0,745.0,0.89,0.448,56.0,65.8
2021-11-03,AL,550.0,484.0,0.89,0.449,47.0,66.5
2021-11-04,AL,513.0,1089.0,0.9,0.45,58.0,81.3
2021-11-05,AL,518.0,575.0,0.9,0.45,52.0,81.4
2021-11-06,AL,523.0,583.0,0.91,0.45,48.0,83.4
2021-11-07,AL,504.0,292.0,0.91,0.451,0.0,81.3
2021-11-08,AL,501.0,223.0,0.92,0.451,0.0,81.4
2021-11-09,AL,464.0,995.0,0.92,0.452,45.0,86.5
2021-11-10,AL,453.0,178.0,0.92,0.452,38.0,80.3
2021-11-11,AL,412.0,686.0,0.92,0.453,17.0,72.0
2021-11-12,AL,388.0,722.0,0.92,0.453,0.0,75.0
2021-11-13,AL,413.0,600.0,0.92,0.453,47.0,75.4
2021-11-14,AL,429.0,259.0,0.92,0.455,0.0,74.7
2021-11-15,AL,425.0,258.0,0.91,0.455,0.0,75.4
2021-11-16,AL,387.0,542.0,0.91,0.455,18.0,66.2
2021-11-17,AL,419.0,496.0,0.91,0.456,26.0,72.7
2021-11-18,AL,415.0,492.0,0.91,0.456,18.0,68.7
2021-11-19,AL,431.0,473.0,0.91,0.457,20.0,63.6
2021-11-20,AL,430.0,680.0,0.91,0.457,10.0,65.3
2021-11-21,AL,466.0,272.0,0.92,0.458,0.0,65.5
2021-11-22,AL,454.0,253.0,0.93,0.458,0.0,65.4
2021-11-23,AL,429.0,619.0,0.94,0.458,13.0,67.0
2021-11-24,AL,411.0,416.0,0.95,0.46,16.0,65.4
2021-11-25,AL,366.0,398.0,0.96,0.46,13.0,63.4
2021-11-26,AL,377.0,0.0,0.98,0.46,0.0,57.4
2021-11-27,AL,409.0,357.0,1.0,0.46,0.0,47.2
2021-11-28,AL,442.0,157.0,1.02,0.46,0.0,44.9
2021-11-29,AL,450.0,176.0,1.04,0.461,1.0,43.3
2021-11-30,AL,432.0,477.0,1.06,0.462,3.0,40.4
2021-12-01,AL,449.0,536.0,1.08,0.462,24.0,42.8
2021-12-02,AL,443.0,767.0,1.1,0.463,14.0,50.4
2021-12-03,AL,447.0,595.0,1.12,0.464,15.0,58.9
2021-12-04,AL,468.0,478.0,1.14,0.464,13.0,65.0
2021-12-05,AL,498.0,361.0,1.16,0.465,0.0,69.1
2021-12-06,AL,517.0,281.0,1.17,0.465,0.0,71.3
2021-12-07,AL,478.0,630.0,1.19,0.466,14.0,74.4
2021-12-08,AL,463.0,687.0,1.2,0.466,4.0,77.5
2021-12-09,AL,452.0,549.0,1.22,0.467,0.0,73.0
2021-12-10,AL,448.0,592.0,1.24,0.468,40.0,73.0
2021-12-11,AL,482.0,713.0,1.26,0.468,22.0,77.8
2021-12-12,AL,517.0,330.0,1.28,0.469,0.0,77.1
2021-12-13,AL,494.0,294.0,1.3,0.469,0.0,77.4
2021-12-14,AL,472.0,1655.0,1.33,0.47,20.0,98.3
2021-12-15,AL,496.0,647.0,1.36,0.47,19.0,97.5
2021-12-16,AL,497.0,816.0,1.39,0.47,16.0,102.9
2021-12-17,AL,486.0,908.0,1.42,0.471,23.0,109.4
2021-12-18,AL,514.0,692.0,1.45,0.472,10.0,108.9
2021-12-19,AL,560.0,552.0,1.48,0.472,0.0,113.5
2021-12-20,AL,524.0,552.0,1.51,0.472,0.0,118.7
2021-12-21,AL,548.0,1254.0,1.54,0.472,15.0,110.6
2021-12-22,AL,553.0,1460.0,1.56,0.473,12.0,127.1
2021-12-23,AL,570.0,2060.0,1.58,0.473,22.0,152.5
2021-12-24,AL,593.0,2466.0,1.6,0.475,16.0,184.3
2021-12-25,AL,580.0,2449.0,1.6,0.475,0.0,220.1
2021-12-26,AL,651.0,863.0,1.6,0.475,0.0,226.5
2021-12-27,AL,694.0,1679.0,1.6,0.475,0.0,249.5
2021-12-28,AL,730.0,3705.0,1.58,0.476,18.0,299.4
2021-12-29,AL,876.0,5975.0,1.56,0.476,18.0,391.5
2021-12-30,AL,943.0,8256.0,1.54,0.476,1.0,517.9
2021-12-31,AL,1027.0,8051.0,1.51,0.477,0.0,631.8
2022-01-01,AL,1103.0,0.0,1.48,0.477,0.0,713.7
2022-01-02,AL,1256.0,12927.0,1.45,0.477,0.0,827.9
2022-01-03,AL,1285.0,4062.0,1.41,0.478,0.0,876.5
2022-01-04,AL,1419.0,7572.0,1.38,0.478,41.0,955.4
2022-01-05,AL,1549.0,11075.0,1.35,0.479,7.0,1059.4
2022-01-06,AL,1648.0,12626.0,1.31,0.479,40.0,1148.5
2022-01-07,AL,1744.0,12972.0,1.28,0.48,42.0,1248.9
2022-01-08,AL,1842.0,8332.0,1.26,0.48,39.0,1287.0
2022-01-09,AL,1947.0,12452.0,1.23,0.48,0.0,1409.1
2022-01-10,AL,2053.0,6250.0,1.21,0.481,0.0,1453.7
2022-01-11,AL,2136.0,8536.0,1.18,0.481,6.0,1473.4
2022-01-12,AL,2270.0,11204.0,1.16,0.482,11.0,1476.0
2022-01-13,AL,2381.0,0.0,1.14,0.482,0.0,1482.9
2022-01-14,AL,2514.0,0.0,1.12,0.483,0.0,1482.8
2022-01-15,AL,2541.0,0.0,1.1,0.484,0.0,1577.2
2022-01-16,AL,2614.0,51856.0,1.08,0.484,93.0,1587.7
2022-01-17,AL,2715.0,8058.0,1.06,0.484,0.0,1624.5
2022-01-18,AL,2897.0,6728.0,1.04,0.484,0.0,1587.7
2022-01-19,AL,2976.0,17106.0,1.01,0.489,22.0,1708.0
2022-01-20,AL,3042.0,15986.0,0.99,0.489,36.0,1769.7
2022-01-21,AL,3047.0,16525.0,0.97,0.49,32.0,1842.3
2022-01-22,AL,2992.0,16506.0,0.94,0.49,2.0,1914.5
2022-01-23,AL,3110.0,9807.0,0.92,0.492,0.0,1850.1
2022-01-24,AL,3212.0,5955.0,0.89,0.492,0.0,1807.3
2022-01-25,AL,3307.0,0.0,0.87,0.492,0.0,1886.9
2022-01-26,AL,3231.0,0.0,0.84,0.493,0.0,1754.8
2022-01-27,AL,3288.0,0.0,0.82,0.493,0.0,1645.6
2022-01-28,AL,3248.0,0.0,0.79,0.494,0.0,1525.4
2022-01-29,AL,3104.0,53159.0,0.76,0.494,260.0,1405.6
2022-01-30,AL,3113.0,6490.0,0.74,0.494,0.0,1338.0
2022-01-31,AL,3191.0,5459.0,0.71,0.495,0.0,1327.9
2022-02-01,AL,3043.0,5639.0,0.69,0.495,60.0,1226.0
2022-02-02,AL,2978.0,5404.0,0.66,0.495,69.0,1119.4
2022-02-03,AL,2930.0,0.0,0.64,0.495,0.0,1016.8
2022-02-04,AL,2866.0,11196.0,0.62,0.496,156.0,914.1
2022-02-05,AL,2756.0,1924.0,0.59,0.496,0.0,736.5
2022-02-06,AL,2710.0,0.0,0.58,0.496,0.0,639.4
2022-02-07,AL,2670.0,3456.0,0.56,0.497,16.0,563.3
2022-02-08,AL,2539.0,4507.0,0.54,0.497,20.0,540.2
2022-02-09,AL,2434.0,3649.0,0.53,0.498,45.0,504.4
2022-02-10,AL,2314.0,2713.0,0.52,0.498,50.0,445.6
2022-02-11,AL,2167.0,2835.0,0.52,0.498,3.0,389.2
2022-02-12,AL,1992.0,2438.0,0.52,0.498,66.0,399.7
2022-02-13,AL,1922.0,1054.0,0.52,0.499,0.0,386.0
2022-02-14,AL,1891.0,724.0,0.52,0.499,0.0,365.5
2022-02-15,AL,1860.0,2136.0,0.53,0.499,85.0,317.1
2022-02-16,AL,1731.0,1975.0,0.54,0.499,93.0,283.0
2022-02-17,AL,1663.0,2108.0,0.55,0.5,38.0,270.6
2022-02-18,AL,1548.0,1440.0,0.57,0.5,90.0,242.2
2022-02-19,AL,1447.0,1153.0,0.58,0.5,56.0,216.0
2022-02-20,AL,1431.0,484.0,0.6,0.501,0.0,204.4
2022-02-21,AL,1382.0,392.0,0.62,0.501,0.0,197.6
2022-02-22,AL,1260.0,639.0,0.64,0.501,5.0,167.1
2022-02-23,AL,1150.0,1232.0,0.66,0.501,69.0,151.9
2022-02-24,AL,1073.0,1225.0,0.68,0.502,95.0,133.9
2022-02-25,AL,1073.0,1257.0,0.7,0.502,84.0,130.2
2022-02-26,AL,953.0,1169.0,0.72,0.502,39.0,130.5
2022-02-27,AL,941.0,358.0,0.74,0.502,0.0,127.9
2021-03-01,AR,477.0,94.0,0.86,0.0,7.0,136.5
2021-03-02,AR,452.0,440.0,0.86,0.0,4.0,121.2
2021-03-03,AR,500.0,404.0,0.85,0.0,7.0,105.8
2021-03-04,AR,504.0,403.0,0.85,0.0,12.0,93.3
2021-03-05,AR,471.0,570.0,0.85,0.085,10.0,95.4
2021-03-06,AR,441.0,327.0,0.85,0.088,14.0,86.5
2021-03-07,AR,422.0,165.0,0.84,0.091,22.0,79.6
2021-03-08,AR,347.0,133.0,0.84,0.092,24.0,80.9
2021-03-09,AR,342.0,432.0,0.84,0.093,14.0,80.7
2021-03-10,AR,376.0,317.0,0.83,0.095,25.0,77.8
2021-03-11,AR,349.0,340.0,0.83,0.095,28.0,75.7
2021-03-12,AR,320.0,459.0,0.83,0.098,27.0,72.0
2021-03-13,AR,325.0,314.0,0.83,0.103,18.0,71.6
2021-03-14,AR,310.0,130.0,0.83,0.103,19.0,70.4
2021-03-15,AR,297.0,117.0,0.83,0.104,7.0,69.9
2021-03-16,AR,289.0,396.0,0.83,0.104,12.0,68.7
2021-03-17,AR,303.0,325.0,0.83,0.106,14.0,69.0
2021-03-18,AR,287.0,264.0,0.83,0.108,8.0,66.4
2021-03-19,AR,258.0,228.0,0.83,0.11,14.0,58.8
2021-03-20,AR,263.0,274.0,0.83,0.111,4.0,57.5
2021-03-21,AR,236.0,108.0,0.83,0.114,6.0,56.7
2021-03-22,AR,195.0,52.0,0.84,0.116,5.0,54.6
2021-03-23,AR,212.0,239.0,0.84,0.116,3.0,49.4
2021-03-24,AR,222.0,231.0,0.84,0.118,13.0,46.3
2021-03-25,AR,227.0,334.0,0.85,0.122,11.0,48.6
2021-03-26,AR,218.0,184.0,0.85,0.125,12.0,47.1
2021-03-27,AR,214.0,165.0,0.86,0.129,7.0,43.5
2021-03-28,AR,212.0,69.0,0.87,0.134,5.0,42.2
2021-03-29,AR,185.0,79.0,0.88,0.135,6.0,43.1
2021-03-30,AR,201.0,178.0,0.89,0.136,15.0,41.1
2021-03-31,AR,197.0,212.0,0.9,0.139,10.0,40.5
2021-04-01,AR,200.0,211.0,0.91,0.143,10.0,36.4
2021-04-02,AR,186.0,144.0,0.93,0.149,3.0,35.1
2021-04-03,AR,163.0,217.0,0.94,0.159,2.0,36.8
2021-04-04,AR,168.0,84.0,0.95,0.16,2.0,37.3
2021-04-05,AR,171.0,44.0,0.97,0.161,5.0,36.1
2021-04-06,AR,187.0,163.0,0.98,0.162,5.0,35.6
2021-04-07,AR,202.0,244.0,0.99,0.167,7.0,36.7
2021-04-08,AR,192.0,199.0,1.0,0.172,2.0,36.3
2021-04-09,AR,206.0,178.0,1.01,0.177,0.0,37.4
2021-04-10,AR,206.0,171.0,1.02,0.183,0.0,35.9
2021-04-11,AR,181.0,100.0,1.02,0.188,0.0,36.4
2021-04-12,AR,180.0,69.0,1.03,0.19,4.0,37.2
2021-04-13,AR,198.0,224.0,1.03,0.191,8.0,39.3
2021-04-14,AR,203.0,220.0,1.03,0.196,7.0,38.5
2021-04-15,AR,193.0,283.0,1.03,0.201,6.0,41.3
2021-04-16,AR,196.0,237.0,1.03,0.206,6.0,43.2
2021-04-17,AR,201.0,221.0,1.03,0.211,1.0,44.9
2021-04-18,AR,197.0,45.0,1.03,0.216,1.0,43.0
2021-04-19,AR,199.0,59.0,1.03,0.217,5.0,42.7
2021-04-20,AR,222.0,198.0,1.03,0.218,7.0,41.9
2021-04-21,AR,210.0,352.0,1.03,0.222,2.0,46.2
2021-04-22,AR,212.0,161.0,1.03,0.227,3.0,42.2
2021-04-23,AR,188.0,236.0,1.03,0.232,5.0,42.1
2021-04-24,AR,183.0,184.0,1.03,0.236,1.0,40.9
2021-04-25,AR,195.0,64.0,1.03,0.24,1.0,41.6
2021-04-26,AR,211.0,63.0,1.03,0.242,2.0,41.7
2021-04-27,AR,213.0,229.0,1.03,0.243,5.0,42.7
2021-04-28,AR,214.0,291.0,1.03,0.246,1.0,40.7
2021-04-29,AR,199.0,240.0,1.02,0.25,9.0,43.3
2021-04-30,AR,208.0,196.0,1.02,0.254,4.0,42.0
2021-05-01,AR,188.0,243.0,1.02,0.258,2.0,43.9
2021-05-02,AR,190.0,137.0,1.02,0.261,2.0,46.4
2021-05-03,AR,200.0,61.0,1.01,0.263,4.0,46.3
2021-05-04,AR,211.0,296.0,1.01,0.264,5.0,48.5
2021-05-05,AR,208.0,298.0,1.01,0.266,2.0,48.7
2021-05-06,AR,199.0,188.0,1.0,0.269,3.0,47.0
2021-05-07,AR,193.0,222.0,1.0,0.272,2.0,47.9
2021-05-08,AR,197.0,245.0,1.0,0.275,1.0,47.9
2021-05-09,AR,183.0,95.0,0.99,0.278,1.0,46.6
2021-05-10,AR,194.0,76.0,0.99,0.279,3.0,47.1
2021-05-11,AR,183.0,233.0,0.99,0.281,6.0,45.0
2021-05-12,AR,193.0,224.0,0.99,0.283,7.0,42.5
2021-05-13,AR,204.0,192.0,0.99,0.285,6.0,42.6
2021-05-14,AR,194.0,250.0,0.98,0.287,7.0,43.6
2021-05-15,AR,189.0,202.0,0.98,0.29,3.0,42.1
2021-05-16,AR,200.0,95.0,0.98,0.293,1.0,42.1
2021-05-17,AR,207.0,67.0,0.98,0.293,2.0,41.9
2021-05-18,AR,208.0,313.0,0.97,0.294,9.0,44.5
2021-05-19,AR,216.0,244.0,0.97,0.295,0.0,45.2
2021-05-20,AR,221.0,256.0,0.97,0.297,3.0,47.3
