state_id,date_,infection_rate,vaccinated_ratio,population
IL,2021-10-30,1.06,0.603,12569321
IL,2021-10-31,1.07,0.604,12569321
IL,2021-11-01,1.08,0.605,12569321
IL,2021-11-02,1.1,0.605,12569321
IL,2021-11-03,1.11,0.606,12569321
IL,2021-11-04,1.12,0.607,12569321
IL,2021-11-05,1.12,0.607,12569321
IL,2021-11-06,1.13,0.608,12569321
IL,2021-11-07,1.14,0.609,12569321
IL,2021-11-08,1.14,0.61,12569321
IL,2021-11-09,1.14,0.61,12569321
IL,2021-11-10,1.14,0.611,12569321
IL,2021-11-11,1.14,0.612,12569321
IL,2021-11-12,1.14,0.612,12569321
IL,2021-11-13,1.14,0.612,12569321
IL,2021-11-14,1.13,0.614,12569321
IL,2021-11-15,1.13,0.615,12569321
IL,2021-11-16,1.13,0.615,12569321
IL,2021-11-17,1.12,0.616,12569321
IL,2021-11-18,1.12,0.608,12569321
IL,2021-11-19,1.12,0.609,12569321
IL,2021-11-20,1.12,0.61,12569321
IL,2021-11-21,1.13,0.611,12569321
IL,2021-11-22,1.13,0.611,12569321
IL,2021-11-23,1.14,0.612,12569321
IL,2021-11-24,1.14,0.614,12569321
IL,2021-11-25,1.15,0.614,12569321
IL,2021-11-26,1.16,0.614,12569321
IL,2021-11-27,1.16,0.614,12569321
IL,2021-11-28,1.17,0.614,12569321
IL,2021-11-29,1.17,0.616,12569321
IL,2021-11-30,1.18,0.617,12569321
IL,2021-12-01,1.18,0.618,12569321
IL,2021-12-02,1.18,0.616,12569321
IL,2021-12-03,1.18,0.617,12569321
IL,2021-12-04,1.17,0.62,12569321
IL,2021-12-05,1.17,0.622,12569321
IL,2021-12-06,1.17,0.623,12569321
IL,2021-12-07,1.16,0.625,12569321
IL,2021-12-08,1.16,0.626,12569321
IL,2021-12-09,1.16,0.627,12569321
IL,2021-12-10,1.16,0.628,12569321
IL,2021-12-11,1.16,0.63,12569321
IL,2021-12-12,1.16,0.632,12569321
IL,2021-12-13,1.17,0.633,12569321
IL,2021-12-14,1.18,0.633,12569321
IL,2021-12-15,1.19,0.635,12569321
IL,2021-12-16,1.2,0.633,12569321
IL,2021-12-17,1.21,0.635,12569321
IL,2021-12-18,1.22,0.636,12569321
IL,2021-12-19,1.23,0.638,12569321
IL,2021-12-20,1.24,0.638,12569321
IL,2021-12-21,1.25,0.639,12569321
IL,2021-12-22,1.26,0.64,12569321
IL,2021-12-23,1.27,0.639,12569321
IL,2021-12-24,1.28,0.64,12569321
IL,2021-12-25,1.28,0.64,12569321
IL,2021-12-26,1.28,0.64,12569321
IL,2021-12-27,1.28,0.642,12569321
IL,2021-12-28,1.28,0.642,12569321
IL,2021-12-29,1.27,0.643,12569321
IL,2021-12-30,1.27,0.64,12569321
IL,2021-12-31,1.25,0.642,12569321
IL,2022-01-01,1.24,0.642,12569321
IL,2022-01-02,1.22,0.642,12569321
IL,2022-01-03,1.2,0.644,12569321
IL,2022-01-04,1.18,0.644,12569321
IL,2022-01-05,1.15,0.645,12569321
IL,2022-01-06,1.13,0.647,12569321
IL,2022-01-07,1.1,0.646,12569321
IL,2022-01-08,1.08,0.647,12569321
IL,2022-01-09,1.05,0.648,12569321
IL,2022-01-10,1.03,0.648,12569321
IL,2022-01-11,1.01,0.649,12569321
IL,2022-01-12,0.99,0.65,12569321
IL,2022-01-13,0.97,0.651,12569321
IL,2022-01-14,0.95,0.65,12569321
IL,2022-01-15,0.93,0.651,12569321
IL,2022-01-16,0.91,0.652,12569321
IL,2022-01-17,0.88,0.653,12569321
IL,2022-01-18,0.86,0.653,12569321
IL,2022-01-19,0.84,0.655,12569321
IL,2022-01-20,0.82,0.656,12569321
IL,2022-01-21,0.8,0.654,12569321
IL,2022-01-22,0.77,0.656,12569321
IL,2022-01-23,0.75,0.657,12569321
IL,2022-01-24,0.72,0.657,12569321
IL,2022-01-25,0.7,0.658,12569321
IL,2022-01-26,0.68,0.659,12569321
IL,2022-01-27,0.66,0.66,12569321
IL,2022-01-28,0.64,0.659,12569321
IL,2022-01-29,0.62,0.66,12569321
IL,2022-01-30,0.6,0.661,12569321
IL,2022-01-31,0.59,0.663,12569321
IL,2022-02-01,0.58,0.663,12569321
IL,2022-02-02,0.58,0.664,12569321
IL,2022-02-03,0.58,0.665,12569321
IL,2022-02-04,0.58,0.663,12569321
IL,2022-02-05,0.58,0.664,12569321
IL,2022-02-06,0.59,0.665,12569321
IL,2022-02-07,0.59,0.666,12569321
IL,2022-02-08,0.6,0.666,12569321
IL,2022-02-09,0.61,0.667,12569321
IL,2022-02-10,0.61,0.668,12569321
IL,2022-02-11,0.62,0.666,12569321
IL,2022-02-12,0.63,0.667,12569321
IL,2022-02-13,0.64,0.668,12569321
IL,2022-02-14,0.64,0.669,12569321
IL,2022-02-15,0.65,0.669,12569321
IL,2022-02-16,0.66,0.67,12569321
IL,2022-02-17,0.66,0.671,12569321
IL,2022-02-18,0.67,0.67,12569321
IL,2022-02-19,0.68,0.671,12569321
IL,2022-02-20,0.68,0.672,12569321
IL,2022-02-21,0.69,0.672,12569321
IL,2022-02-22,0.7,0.672,12569321
IL,2022-02-23,0.7,0.673,12569321
IL,2022-02-24,0.71,0.674,12569321
IL,2022-02-25,0.72,0.673,12569321
IL,2022-02-26,0.73,0.674,12569321
IL,2022-02-27,0.74,0.674,12569321
IN,2021-03-01,0.92,0,6805663
IN,2021-03-02,0.92,0,6805663
IN,2021-03-03,0.93,0,6805663
IN,2021-03-04,0.94,0,6805663
IN,2021-03-05,0.95,0.097,6805663
IN,2021-03-06,0.95,0.101,6805663
IN,2021-03-07,0.96,0.104,6805663
IN,2021-03-08,0.96,0.106,6805663
IN,2021-03-09,0.97,0.108,6805663
IN,2021-03-10,0.98,0.111,6805663
IN,2021-03-11,0.98,0.114,6805663
IN,2021-03-12,0.99,0.118,6805663
IN,2021-03-13,0.99,0.124,6805663
IN,2021-03-14,1,0.124,6805663
IN,2021-03-15,1.01,0.127,6805663
IN,2021-03-16,1.01,0.128,6805663
IN,2021-03-17,1.02,0.13,6805663
IN,2021-03-18,1.02,0.133,6805663
IN,2021-03-19,1.03,0.136,6805663
IN,2021-03-20,1.04,0.139,6805663
IN,2021-03-21,1.04,0.142,6805663
IN,2021-03-22,1.05,0.144,6805663
IN,2021-03-23,1.05,0.145,6805663
IN,2021-03-24,1.06,0.147,6805663
IN,2021-03-25,1.06,0.15,6805663
IN,2021-03-26,1.07,0.154,6805663
IN,2021-03-27,1.07,0.157,6805663
IN,2021-03-28,1.08,0.161,6805663
IN,2021-03-29,1.08,0.163,6805663
IN,2021-03-30,1.08,0.164,6805663
IN,2021-03-31,1.08,0.167,6805663
IN,2021-04-01,1.08,0.17,6805663
IN,2021-04-02,1.08,0.174,6805663
IN,2021-04-03,1.08,0.179,6805663
IN,2021-04-04,1.08,0.183,6805663
IN,2021-04-05,1.07,0.186,6805663
IN,2021-04-06,1.07,0.186,6805663
IN,2021-04-07,1.06,0.189,6805663
IN,2021-04-08,1.05,0.193,6805663
IN,2021-04-09,1.05,0.197,6805663
IN,2021-04-10,1.04,0.202,6805663
IN,2021-04-11,1.03,0.205,6805663
IN,2021-04-12,1.02,0.209,6805663
IN,2021-04-13,1.01,0.21,6805663
IN,2021-04-14,1.01,0.211,6805663
IN,2021-04-15,1,0.215,6805663
IN,2021-04-16,0.99,0.22,6805663
IN,2021-04-17,0.99,0.224,6805663
IN,2021-04-18,0.98,0.228,6805663
IN,2021-04-19,0.98,0.23,6805663
IN,2021-04-20,0.98,0.231,6805663
IN,2021-04-21,0.98,0.234,6805663
IN,2021-04-22,0.98,0.237,6805663
IN,2021-04-23,0.98,0.242,6805663
IN,2021-04-24,0.98,0.247,6805663
IN,2021-04-25,0.99,0.25,6805663
IN,2021-04-26,0.99,0.253,6805663
IN,2021-04-27,0.99,0.254,6805663
IN,2021-04-28,0.99,0.258,6805663
IN,2021-04-29,0.98,0.263,6805663
IN,2021-04-30,0.98,0.268,6805663
IN,2021-05-01,0.98,0.273,6805663
IN,2021-05-02,0.97,0.277,6805663
IN,2021-05-03,0.96,0.279,6805663
IN,2021-05-04,0.95,0.28,6805663
IN,2021-05-05,0.94,0.283,6805663
IN,2021-05-06,0.93,0.288,6805663
IN,2021-05-07,0.92,0.294,6805663
IN,2021-05-08,0.91,0.298,6805663
IN,2021-05-09,0.9,0.302,6805663
IN,2021-05-10,0.9,0.304,6805663
IN,2021-05-11,0.89,0.306,6805663
IN,2021-05-12,0.88,0.309,6805663
IN,2021-05-13,0.87,0.313,6805663
IN,2021-05-14,0.87,0.317,6805663
IN,2021-05-15,0.86,0.321,6805663
IN,2021-05-16,0.86,0.324,6805663
IN,2021-05-17,0.85,0.326,6805663
IN,2021-05-18,0.85,0.327,6805663
IN,2021-05-19,0.84,0.33,6805663
IN,2021-05-20,0.84,0.333,6805663
IN,2021-05-21,0.83,0.336,6805663
IN,2021-05-22,0.83,0.339,6805663
IN,2021-05-23,0.82,0.342,6805663
IN,2021-05-24,0.82,0.343,6805663
IN,2021-05-25,0.81,0.344,6805663
IN,2021-05-26,0.81,0.346,6805663
IN,2021-05-27,0.81,0.348,6805663
IN,2021-05-28,0.81,0.35,6805663
IN,2021-05-29,0.81,0.352,6805663
IN,2021-05-30,0.81,0.354,6805663
IN,2021-05-31,0.81,0.355,6805663
IN,2021-06-01,0.82,0.355,6805663
IN,2021-06-02,0.82,0.355,6805663
IN,2021-06-03,0.83,0.357,6805663
IN,2021-06-04,0.84,0.359,6805663
IN,2021-06-05,0.85,0.361,6805663
IN,2021-06-06,0.85,0.363,6805663
IN,2021-06-07,0.86,0.364,6805663
IN,2021-06-08,0.87,0.365,6805663
IN,2021-06-09,0.87,0.367,6805663
IN,2021-06-10,0.88,0.367,6805663
IN,2021-06-11,0.88,0.369,6805663
IN,2021-06-12,0.88,0.371,6805663
IN,2021-06-13,0.89,0.373,6805663
IN,2021-06-14,0.89,0.38,6805663
IN,2021-06-15,0.89,0.381,6805663
IN,2021-06-16,0.89,0.381,6805663
IN,2021-06-17,0.9,0.385,6805663
IN,2021-06-18,0.9,0.387,6805663
IN,2021-06-19,0.91,0.388,6805663
IN,2021-06-20,0.92,0.39,6805663
IN,2021-06-21,0.93,0.391,6805663
IN,2021-06-22,0.94,0.391,6805663
IN,2021-06-23,0.95,0.392,6805663
IN,2021-06-24,0.97,0.393,6805663
IN,2021-06-25,0.99,0.394,6805663
IN,2021-06-26,1.01,0.395,6805663
IN,2021-06-27,1.02,0.396,6805663
IN,2021-06-28,1.04,0.398,6805663
IN,2021-06-29,1.06,0.398,6805663
IN,2021-06-30,1.08,0.399,6805663
IN,2021-07-01,1.1,0.4,6805663
IN,2021-07-02,1.11,0.401,6805663
IN,2021-07-03,1.13,0.426,6805663
IN,2021-07-04,1.14,0.426,6805663
IN,2021-07-05,1.15,0.427,6805663
IN,2021-07-06,1.16,0.427,6805663
IN,2021-07-07,1.17,0.427,6805663
IN,2021-07-08,1.17,0.428,6805663
IN,2021-07-09,1.18,0.429,6805663
IN,2021-07-10,1.19,0.43,6805663
IN,2021-07-11,1.19,0.431,6805663
IN,2021-07-12,1.2,0.432,6805663
IN,2021-07-13,1.2,0.432,6805663
IN,2021-07-14,1.21,0.432,6805663
IN,2021-07-15,1.21,0.433,6805663
IN,2021-07-16,1.22,0.434,6805663
IN,2021-07-17,1.23,0.434,6805663
IN,2021-07-18,1.23,0.435,6805663
IN,2021-07-19,1.24,0.436,6805663
IN,2021-07-20,1.25,0.436,6805663
IN,2021-07-21,1.25,0.436,6805663
IN,2021-07-22,1.26,0.437,6805663
IN,2021-07-23,1.27,0.438,6805663
IN,2021-07-24,1.27,0.439,6805663
IN,2021-07-25,1.28,0.439,6805663
IN,2021-07-26,1.28,0.44,6805663
IN,2021-07-27,1.28,0.44,6805663
IN,2021-07-28,1.29,0.44,6805663
IN,2021-07-29,1.29,0.441,6805663
IN,2021-07-30,1.29,0.442,6805663
IN,2021-07-31,1.29,0.442,6805663
IN,2021-08-01,1.29,0.443,6805663
IN,2021-08-02,1.29,0.443,6805663
IN,2021-08-03,1.29,0.444,6805663
IN,2021-08-04,1.29,0.444,6805663
IN,2021-08-05,1.28,0.445,6805663
IN,2021-08-06,1.28,0.445,6805663
IN,2021-08-07,1.27,0.446,6805663
IN,2021-08-08,1.27,0.447,6805663
IN,2021-08-09,1.26,0.447,6805663
IN,2021-08-10,1.26,0.448,6805663
IN,2021-08-11,1.25,0.448,6805663
IN,2021-08-12,1.24,0.449,6805663
IN,2021-08-13,1.24,0.449,6805663
IN,2021-08-14,1.23,0.45,6805663
IN,2021-08-15,1.22,0.451,6805663
IN,2021-08-16,1.21,0.452,6805663
IN,2021-08-17,1.21,0.452,6805663
IN,2021-08-18,1.2,0.453,6805663
IN,2021-08-19,1.19,0.454,6805663
IN,2021-08-20,1.18,0.454,6805663
IN,2021-08-21,1.17,0.455,6805663
IN,2021-08-22,1.16,0.456,6805663
IN,2021-08-23,1.15,0.457,6805663
IN,2021-08-24,1.14,0.457,6805663
IN,2021-08-25,1.13,0.458,6805663
IN,2021-08-26,1.11,0.459,6805663
IN,2021-08-27,1.1,0.46,6805663
IN,2021-08-28,1.09,0.461,6805663
IN,2021-08-29,1.08,0.462,6805663
IN,2021-08-30,1.07,0.462,6805663
IN,2021-08-31,1.05,0.463,6805663
IN,2021-09-01,1.04,0.464,6805663
IN,2021-09-02,1.04,0.465,6805663
IN,2021-09-03,1.03,0.465,6805663
IN,2021-09-04,1.02,0.466,6805663
IN,2021-09-05,1.01,0.467,6805663
IN,2021-09-06,1,0.467,6805663
IN,2021-09-07,1,0.467,6805663
IN,2021-09-08,0.99,0.467,6805663
IN,2021-09-09,0.98,0.468,6805663
IN,2021-09-10,0.98,0.469,6805663
IN,2021-09-11,0.97,0.47,6805663
IN,2021-09-12,0.96,0.471,6805663
IN,2021-09-13,0.95,0.471,6805663
IN,2021-09-14,0.94,0.472,6805663
IN,2021-09-15,0.94,0.473,6805663
IN,2021-09-16,0.93,0.474,6805663
IN,2021-09-17,0.92,0.475,6805663
IN,2021-09-18,0.91,0.475,6805663
IN,2021-09-19,0.9,0.477,6805663
IN,2021-09-20,0.9,0.478,6805663
IN,2021-09-21,0.89,0.478,6805663
IN,2021-09-22,0.89,0.479,6805663
IN,2021-09-23,0.89,0.48,6805663
IN,2021-09-24,0.88,0.481,6805663
IN,2021-09-25,0.88,0.481,6805663
IN,2021-09-26,0.88,0.482,6805663
IN,2021-09-27,0.89,0.483,6805663
IN,2021-09-28,0.89,0.483,6805663
IN,2021-09-29,0.89,0.483,6805663
IN,2021-09-30,0.89,0.484,6805663
IN,2021-10-01,0.9,0.484,6805663
IN,2021-10-02,0.9,0.485,6805663
IN,2021-10-03,0.9,0.486,6805663
IN,2021-10-04,0.9,0.487,6805663
IN,2021-10-05,0.9,0.487,6805663
IN,2021-10-06,0.9,0.487,6805663
IN,2021-10-07,0.9,0.488,6805663
IN,2021-10-08,0.9,0.489,6805663
IN,2021-10-09,0.9,0.49,6805663
IN,2021-10-10,0.9,0.49,6805663
IN,2021-10-11,0.9,0.49,6805663
IN,2021-10-12,0.89,0.49,6805663
IN,2021-10-13,0.89,0.491,6805663
IN,2021-10-14,0.89,0.491,6805663
IN,2021-10-15,0.9,0.492,6805663
IN,2021-10-16,0.9,0.492,6805663
IN,2021-10-17,0.9,0.493,6805663
IN,2021-10-18,0.9,0.493,6805663
IN,2021-10-19,0.91,0.494,6805663
IN,2021-10-20,0.91,0.494,6805663
IN,2021-10-21,0.92,0.494,6805663
IN,2021-10-22,0.93,0.495,6805663
IN,2021-10-23,0.94,0.496,6805663
IN,2021-10-24,0.95,0.496,6805663
IN,2021-10-25,0.97,0.496,6805663
IN,2021-10-26,0.98,0.496,6805663
IN,2021-10-27,1,0.497,6805663
IN,2021-10-28,1.01,0.497,6805663
IN,2021-10-29,1.03,0.498,6805663
IN,2021-10-30,1.05,0.498,6805663
IN,2021-10-31,1.07,0.499,6805663
IN,2021-11-01,1.08,0.499,6805663
IN,2021-11-02,1.1,0.499,6805663
IN,2021-11-03,1.12,0.499,6805663
IN,2021-11-04,1.13,0.5,6805663
IN,2021-11-05,1.14,0.5,6805663
IN,2021-11-06,1.15,0.5,6805663
IN,2021-11-07,1.15,0.501,6805663
IN,2021-11-08,1.16,0.501,6805663
IN,2021-11-09,1.15,0.501,6805663
IN,2021-11-10,1.15,0.501,6805663
IN,2021-11-11,1.15,0.502,6805663
IN,2021-11-12,1.14,0.502,6805663
IN,2021-11-13,1.13,0.502,6805663
IN,2021-11-14,1.12,0.502,6805663
IN,2021-11-15,1.11,0.503,6805663
IN,2021-11-16,1.1,0.503,6805663
IN,2021-11-17,1.09,0.503,6805663
IN,2021-11-18,1.09,0.503,6805663
IN,2021-11-19,1.09,0.504,6805663
IN,2021-11-20,1.09,0.504,6805663
IN,2021-11-21,1.09,0.504,6805663
IN,2021-11-22,1.09,0.505,6805663
IN,2021-11-23,1.1,0.505,6805663
IN,2021-11-24,1.11,0.505,6805663
IN,2021-11-25,1.12,0.505,6805663
IN,2021-11-26,1.13,0.505,6805663
IN,2021-11-27,1.13,0.505,6805663
IN,2021-11-28,1.14,0.505,6805663
IN,2021-11-29,1.14,0.506,6805663
IN,2021-11-30,1.14,0.506,6805663
IN,2021-12-01,1.14,0.506,6805663
IN,2021-12-02,1.14,0.507,6805663
IN,2021-12-03,1.13,0.508,6805663
IN,2021-12-04,1.12,0.508,6805663
IN,2021-12-05,1.11,0.509,6805663
IN,2021-12-06,1.09,0.51,6805663
IN,2021-12-07,1.07,0.51,6805663
IN,2021-12-08,1.06,0.511,6805663
IN,2021-12-09,1.04,0.511,6805663
IN,2021-12-10,1.03,0.512,6805663
IN,2021-12-11,1.01,0.513,6805663
IN,2021-12-12,1,0.514,6805663
IN,2021-12-13,0.99,0.514,6805663
IN,2021-12-14,0.99,0.515,6805663
IN,2021-12-15,0.99,0.515,6805663
IN,2021-12-16,1,0.516,6805663
IN,2021-12-17,1.01,0.516,6805663
IN,2021-12-18,1.02,0.517,6805663
IN,2021-12-19,1.04,0.517,6805663
IN,2021-12-20,1.06,0.517,6805663
IN,2021-12-21,1.08,0.517,6805663
IN,2021-12-22,1.11,0.518,6805663
IN,2021-12-23,1.14,0.518,6805663
IN,2021-12-24,1.17,0.519,6805663
IN,2021-12-25,1.2,0.519,6805663
IN,2021-12-26,1.22,0.519,6805663
IN,2021-12-27,1.24,0.519,6805663
IN,2021-12-28,1.26,0.519,6805663
IN,2021-12-29,1.28,0.519,6805663
IN,2021-12-30,1.29,0.52,6805663
IN,2021-12-31,1.3,0.521,6805663
IN,2022-01-01,1.3,0.521,6805663
IN,2022-01-02,1.3,0.521,6805663
IN,2022-01-03,1.29,0.521,6805663
IN,2022-01-04,1.28,0.521,6805663
IN,2022-01-05,1.26,0.521,6805663
IN,2022-01-06,1.24,0.522,6805663
IN,2022-01-07,1.22,0.522,6805663
IN,2022-01-08,1.2,0.523,6805663
IN,2022-01-09,1.18,0.523,6805663
IN,2022-01-10,1.15,0.524,6805663
IN,2022-01-11,1.13,0.524,6805663
IN,2022-01-12,1.11,0.524,6805663
IN,2022-01-13,1.08,0.525,6805663
IN,2022-01-14,1.06,0.525,6805663
IN,2022-01-15,1.04,0.526,6805663
IN,2022-01-16,1.02,0.527,6805663
IN,2022-01-17,0.99,0.527,6805663
IN,2022-01-18,0.97,0.527,6805663
IN,2022-01-19,0.95,0.528,6805663
IN,2022-01-20,0.92,0.529,6805663
IN,2022-01-21,0.9,0.529,6805663
IN,2022-01-22,0.88,0.529,6805663
IN,2022-01-23,0.85,0.53,6805663
IN,2022-01-24,0.82,0.53,6805663
IN,2022-01-25,0.8,0.53,6805663
IN,2022-01-26,0.77,0.53,6805663
IN,2022-01-27,0.74,0.531,6805663
IN,2022-01-28,0.72,0.531,6805663
IN,2022-01-29,0.69,0.532,6805663
IN,2022-01-30,0.66,0.532,6805663
IN,2022-01-31,0.64,0.532,6805663
IN,2022-02-01,0.61,0.533,6805663
IN,2022-02-02,0.59,0.533,6805663
IN,2022-02-03,0.57,0.534,6805663
IN,2022-02-04,0.55,0.534,6805663
IN,2022-02-05,0.54,0.534,6805663
IN,2022-02-06,0.53,0.534,6805663
IN,2022-02-07,0.52,0.535,6805663
IN,2022-02-08,0.51,0.535,6805663
IN,2022-02-09,0.51,0.535,6805663
IN,2022-02-10,0.51,0.536,6805663
IN,2022-02-11,0.51,0.536,6805663
IN,2022-02-12,0.52,0.536,6805663
IN,2022-02-13,0.52,0.537,6805663
IN,2022-02-14,0.53,0.537,6805663
IN,2022-02-15,0.53,0.537,6805663
IN,2022-02-16,0.54,0.538,6805663
IN,2022-02-17,0.55,0.538,6805663
IN,2022-02-18,0.56,0.538,6805663
IN,2022-02-19,0.57,0.539,6805663
IN,2022-02-20,0.57,0.539,6805663
IN,2022-02-21,0.58,0.539,6805663
IN,2022-02-22,0.59,0.539,6805663
IN,2022-02-23,0.6,0.539,6805663
IN,2022-02-24,0.61,0.54,6805663
IN,2022-02-25,0.62,0.54,6805663
IN,2022-02-26,0.63,0.54,6805663
IN,2022-02-27,0.63,0.54,6805663
KS,2021-03-01,0.78,0,2917224
KS,2021-03-02,0.78,0,2917224
KS,2021-03-03,0.79,0,2917224
KS,2021-03-04,0.79,0,2917224
KS,2021-03-05,0.8,0.082,2917224
KS,2021-03-06,0.81,0.085,2917224
KS,2021-03-07,0.82,0.089,2917224
KS,2021-03-08,0.82,0.09,2917224
KS,2021-03-09,0.83,0.091,2917224
KS,2021-03-10,0.84,0.094,2917224
KS,2021-03-11,0.85,0.098,2917224
KS,2021-03-12,0.86,0.104,2917224
KS,2021-03-13,0.87,0.105,2917224
KS,2021-03-14,0.88,0.111,2917224
KS,2021-03-15,0.89,0.113,2917224
KS,2021-03-16,0.89,0.115,2917224
KS,2021-03-17,0.9,0.117,2917224
KS,2021-03-18,0.91,0.12,2917224
KS,2021-03-19,0.92,0.124,2917224
KS,2021-03-20,0.93,0.128,2917224
KS,2021-03-21,0.93,0.133,2917224
KS,2021-03-22,0.94,0.135,2917224
KS,2021-03-23,0.95,0.137,2917224
KS,2021-03-24,0.95,0.141,2917224
KS,2021-03-25,0.96,0.144,2917224
KS,2021-03-26,0.96,0.148,2917224
KS,2021-03-27,0.97,0.155,2917224
KS,2021-03-28,0.97,0.162,2917224
KS,2021-03-29,0.98,0.164,2917224
KS,2021-03-30,0.98,0.165,2917224
KS,2021-03-31,0.99,0.169,2917224
KS,2021-04-01,0.99,0.171,2917224
KS,2021-04-02,1,0.178,2917224
KS,2021-04-03,1.01,0.184,2917224
KS,2021-04-04,1.01,0.19,2917224
KS,2021-04-05,1.02,0.192,2917224
KS,2021-04-06,1.03,0.193,2917224
KS,2021-04-07,1.04,0.198,2917224
KS,2021-04-08,1.04,0.204,2917224
KS,2021-04-09,1.05,0.209,2917224
KS,2021-04-10,1.06,0.218,2917224
KS,2021-04-11,1.06,0.226,2917224
KS,2021-04-12,1.06,0.229,2917224
KS,2021-04-13,1.06,0.232,2917224
KS,2021-04-14,1.06,0.237,2917224
KS,2021-04-15,1.06,0.244,2917224
KS,2021-04-16,1.05,0.251,2917224
KS,2021-04-17,1.05,0.258,2917224
KS,2021-04-18,1.04,0.265,2917224
KS,2021-04-19,1.03,0.268,2917224
KS,2021-04-20,1.02,0.269,2917224
KS,2021-04-21,1.01,0.273,2917224
KS,2021-04-22,1,0.279,2917224
KS,2021-04-23,0.99,0.286,2917224
KS,2021-04-24,0.98,0.293,2917224
KS,2021-04-25,0.97,0.299,2917224
KS,2021-04-26,0.96,0.301,2917224
KS,2021-04-27,0.95,0.302,2917224
KS,2021-04-28,0.94,0.305,2917224
KS,2021-04-29,0.93,0.31,2917224
KS,2021-04-30,0.93,0.315,2917224
KS,2021-05-01,0.92,0.32,2917224
KS,2021-05-02,0.92,0.325,2917224
KS,2021-05-03,0.91,0.326,2917224
KS,2021-05-04,0.91,0.327,2917224
KS,2021-05-05,0.91,0.329,2917224
KS,2021-05-06,0.91,0.333,2917224
KS,2021-05-07,0.91,0.341,2917224
KS,2021-05-08,0.91,0.345,2917224
KS,2021-05-09,0.91,0.349,2917224
KS,2021-05-10,0.91,0.351,2917224
KS,2021-05-11,0.91,0.353,2917224
KS,2021-05-12,0.91,0.355,2917224
KS,2021-05-13,0.91,0.357,2917224
KS,2021-05-14,0.91,0.36,2917224
KS,2021-05-15,0.91,0.362,2917224
KS,2021-05-16,0.91,0.364,2917224
KS,2021-05-17,0.9,0.365,2917224
KS,2021-05-18,0.9,0.365,2917224
KS,2021-05-19,0.9,0.367,2917224
KS,2021-05-20,0.89,0.369,2917224
KS,2021-05-21,0.89,0.37,2917224
KS,2021-05-22,0.89,0.372,2917224
KS,2021-05-23,0.89,0.374,2917224
KS,2021-05-24,0.89,0.375,2917224
KS,2021-05-25,0.89,0.376,2917224
KS,2021-05-26,0.89,0.378,2917224
KS,2021-05-27,0.9,0.379,2917224
KS,2021-05-28,0.9,0.38,2917224
KS,2021-05-29,0.91,0.383,2917224
KS,2021-05-30,0.92,0.384,2917224
KS,2021-05-31,0.93,0.384,2917224
KS,2021-06-01,0.93,0.385,2917224
KS,2021-06-02,0.94,0.385,2917224
KS,2021-06-03,0.95,0.385,2917224
KS,2021-06-04,0.95,0.387,2917224
KS,2021-06-05,0.96,0.387,2917224
KS,2021-06-06,0.96,0.389,2917224
KS,2021-06-07,0.96,0.39,2917224
KS,2021-06-08,0.96,0.393,2917224
KS,2021-06-09,0.96,0.393,2917224
KS,2021-06-10,0.95,0.394,2917224
KS,2021-06-11,0.95,0.396,2917224
KS,2021-06-12,0.95,0.397,2917224
KS,2021-06-13,0.96,0.399,2917224
KS,2021-06-14,0.96,0.4,2917224
KS,2021-06-15,0.96,0.402,2917224
KS,2021-06-16,0.97,0.404,2917224
KS,2021-06-17,0.98,0.406,2917224
KS,2021-06-18,1,0.407,2917224
KS,2021-06-19,1.02,0.408,2917224
KS,2021-06-20,1.03,0.409,2917224
KS,2021-06-21,1.05,0.41,2917224
KS,2021-06-22,1.07,0.41,2917224
KS,2021-06-23,1.1,0.411,2917224
KS,2021-06-24,1.12,0.412,2917224
KS,2021-06-25,1.14,0.413,2917224
KS,2021-06-26,1.16,0.414,2917224
KS,2021-06-27,1.18,0.416,2917224
KS,2021-06-28,1.2,0.418,2917224
KS,2021-06-29,1.22,0.418,2917224
KS,2021-06-30,1.24,0.419,2917224
KS,2021-07-01,1.26,0.42,2917224
KS,2021-07-02,1.27,0.421,2917224
KS,2021-07-03,1.28,0.422,2917224
KS,2021-07-04,1.29,0.423,2917224
KS,2021-07-05,1.3,0.423,2917224
KS,2021-07-06,1.31,0.423,2917224
KS,2021-07-07,1.31,0.423,2917224
KS,2021-07-08,1.32,0.424,2917224
KS,2021-07-09,1.32,0.425,2917224
KS,2021-07-10,1.32,0.426,2917224
KS,2021-07-11,1.32,0.426,2917224
KS,2021-07-12,1.32,0.427,2917224
KS,2021-07-13,1.31,0.427,2917224
KS,2021-07-14,1.31,0.427,2917224
KS,2021-07-15,1.3,0.428,2917224
KS,2021-07-16,1.3,0.429,2917224
KS,2021-07-17,1.29,0.43,2917224
KS,2021-07-18,1.28,0.43,2917224
KS,2021-07-19,1.27,0.431,2917224
KS,2021-07-20,1.26,0.431,2917224
KS,2021-07-21,1.25,0.432,2917224
KS,2021-07-22,1.25,0.432,2917224
KS,2021-07-23,1.24,0.433,2917224
KS,2021-07-24,1.23,0.448,2917224
KS,2021-07-25,1.22,0.449,2917224
KS,2021-07-26,1.21,0.449,2917224
KS,2021-07-27,1.2,0.45,2917224
KS,2021-07-28,1.2,0.45,2917224
KS,2021-07-29,1.19,0.451,2917224
