state_id,date_,new_cases,vaccinated_ratio,population
OK,2021-09-29,1500,0.475,3990443
OK,2021-09-30,1880,0.476,3990443
OK,2021-10-01,1452,0.477,3990443
OK,2021-10-02,0,0.478,3990443
OK,2021-10-03,0,0.479,3990443
OK,2021-10-04,3839,0.48,3990443
OK,2021-10-05,682,0.481,3990443
OK,2021-10-06,1096,0.481,3990443
OK,2021-10-07,1501,0.482,3990443
OK,2021-10-08,445,0.483,3990443
OK,2021-10-09,0,0.484,3990443
OK,2021-10-10,0,0.485,3990443
OK,2021-10-11,4889,0.486,3990443
OK,2021-10-12,625,0.486,3990443
OK,2021-10-13,1218,0.486,3990443
OK,2021-10-14,1181,0.488,3990443
OK,2021-10-15,1179,0.489,3990443
OK,2021-10-16,0,0.489,3990443
OK,2021-10-17,0,0.49,3990443
OK,2021-10-18,3571,0.491,3990443
OK,2021-10-19,422,0.491,3990443
OK,2021-10-20,895,0.492,3990443
OK,2021-10-21,1148,0.492,3990443
OK,2021-10-22,1049,0.495,3990443
OK,2021-10-23,0,0.496,3990443
OK,2021-10-24,0,0.496,3990443
OK,2021-10-25,763,0.497,3990443
OK,2021-10-26,1777,0.497,3990443
OK,2021-10-27,865,0.498,3990443
OK,2021-10-28,696,0.498,3990443
OK,2021-10-29,920,0.499,3990443
OK,2021-10-30,0,0.5,3990443
OK,2021-10-31,0,0.501,3990443
OK,2021-11-01,1374,0.501,3990443
OK,2021-11-02,780,0.501,3990443
OK,2021-11-03,631,0.502,3990443
OK,2021-11-04,870,0.503,3990443
OK,2021-11-05,576,0.504,3990443
OK,2021-11-06,0,0.504,3990443
OK,2021-11-07,0,0.505,3990443
OK,2021-11-08,1795,0.505,3990443
OK,2021-11-09,265,0.506,3990443
OK,2021-11-10,420,0.506,3990443
OK,2021-11-11,0,0.507,3990443
OK,2021-11-12,2042,0.508,3990443
OK,2021-11-13,0,0.508,3990443
OK,2021-11-14,0,0.509,3990443
OK,2021-11-15,2781,0.509,3990443
OK,2021-11-16,345,0.509,3990443
OK,2021-11-17,717,0.51,3990443
OK,2021-11-18,1056,0.51,3990443
OK,2021-11-19,970,0.511,3990443
OK,2021-11-20,0,0.512,3990443
OK,2021-11-21,0,0.512,3990443
OK,2021-11-22,2689,0.512,3990443
OK,2021-11-23,386,0.513,3990443
OK,2021-11-24,545,0.513,3990443
OK,2021-11-25,0,0.513,3990443
OK,2021-11-26,0,0.513,3990443
OK,2021-11-27,0,0.513,3990443
OK,2021-11-28,0,0.513,3990443
OK,2021-11-29,3820,0.515,3990443
OK,2021-11-30,887,0.515,3990443
OK,2021-12-01,585,0.516,3990443
OK,2021-12-02,1620,0.517,3990443
OK,2021-12-03,1288,0.518,3990443
OK,2021-12-04,0,0.52,3990443
OK,2021-12-05,0,0.52,3990443
OK,2021-12-06,4338,0.521,3990443
OK,2021-12-07,975,0.521,3990443
OK,2021-12-08,1157,0.522,3990443
OK,2021-12-09,1453,0.523,3990443
OK,2021-12-10,3003,0.524,3990443
OK,2021-12-11,0,0.525,3990443
OK,2021-12-12,0,0.525,3990443
OK,2021-12-13,2373,0.526,3990443
OK,2021-12-14,621,0.526,3990443
OK,2021-12-15,239,0.527,3990443
OK,2021-12-16,0,0.528,3990443
OK,2021-12-17,1327,0.529,3990443
OK,2021-12-18,0,0.529,3990443
OK,2021-12-19,0,0.53,3990443
OK,2021-12-20,3330,0.53,3990443
OK,2021-12-21,564,0.531,3990443
OK,2021-12-22,1482,0.531,3990443
OK,2021-12-23,1917,0.532,3990443
OK,2021-12-24,1011,0.532,3990443
OK,2021-12-25,0,0.532,3990443
OK,2021-12-26,0,0.532,3990443
OK,2021-12-27,3380,0.533,3990443
OK,2021-12-28,2443,0.534,3990443
OK,2021-12-29,765,0.534,3990443
OK,2021-12-30,4166,0.535,3990443
OK,2021-12-31,3974,0.536,3990443
OK,2022-01-01,0,0.536,3990443
OK,2022-01-02,0,0.536,3990443
OK,2022-01-03,7913,0.536,3990443
OK,2022-01-04,4110,0.537,3990443
OK,2022-01-05,3914,0.537,3990443
OK,2022-01-06,6280,0.538,3990443
OK,2022-01-07,6438,0.538,3990443
OK,2022-01-08,0,0.539,3990443
OK,2022-01-09,0,0.54,3990443
OK,2022-01-10,27058,0.54,3990443
OK,2022-01-11,5011,0.54,3990443
OK,2022-01-12,5507,0.541,3990443
OK,2022-01-13,10502,0.541,3990443
OK,2022-01-14,11315,0.542,3990443
OK,2022-01-15,0,0.542,3990443
OK,2022-01-16,0,0.543,3990443
OK,2022-01-17,42157,0.543,3990443
OK,2022-01-18,3853,0.543,3990443
OK,2022-01-19,10001,0.546,3990443
OK,2022-01-20,13406,0.547,3990443
OK,2022-01-21,13939,0.547,3990443
OK,2022-01-22,13571,0.548,3990443
OK,2022-01-23,0,0.548,3990443
OK,2022-01-24,20150,0.548,3990443
OK,2022-01-25,8810,0.549,3990443
OK,2022-01-26,8160,0.549,3990443
OK,2022-01-27,13428,0.55,3990443
OK,2022-01-28,8655,0.55,3990443
OK,2022-01-29,0,0.551,3990443
OK,2022-01-30,0,0.551,3990443
OK,2022-01-31,23798,0.552,3990443
OK,2022-02-01,2435,0.552,3990443
OK,2022-02-02,4588,0.552,3990443
OK,2022-02-03,4253,0.553,3990443
OK,2022-02-04,4742,0.553,3990443
OK,2022-02-05,2614,0.553,3990443
OK,2022-02-06,0,0.553,3990443
OK,2022-02-07,2237,0.554,3990443
OK,2022-02-08,986,0.554,3990443
OK,2022-02-09,1711,0.554,3990443
OK,2022-02-10,2678,0.555,3990443
OK,2022-02-11,2230,0.555,3990443
OK,2022-02-12,1458,0.556,3990443
OK,2022-02-13,0,0.556,3990443
OK,2022-02-14,2283,0.557,3990443
OK,2022-02-15,378,0.557,3990443
OK,2022-02-16,1047,0.557,3990443
OK,2022-02-17,1614,0.558,3990443
OK,2022-02-18,1119,0.558,3990443
OK,2022-02-19,0,0.558,3990443
OK,2022-02-20,0,0.559,3990443
OK,2022-02-21,0,0.559,3990443
OK,2022-02-22,2648,0.559,3990443
OK,2022-02-23,1010,0.559,3990443
OK,2022-02-24,1383,0.56,3990443
OK,2022-02-25,1161,0.56,3990443
OK,2022-02-26,0,0.56,3990443
OK,2022-02-27,0,0.56,3990443
OR,2021-03-01,276,0,4289439
OR,2021-03-02,215,0,4289439
OR,2021-03-03,299,0,4289439
OR,2021-03-04,327,0,4289439
OR,2021-03-05,271,0.094,4289439
OR,2021-03-06,178,0.097,4289439
OR,2021-03-07,187,0.1,4289439
OR,2021-03-08,261,0.102,4289439
OR,2021-03-09,418,0.104,4289439
OR,2021-03-10,331,0.106,4289439
OR,2021-03-11,289,0.106,4289439
OR,2021-03-12,481,0.109,4289439
OR,2021-03-13,297,0.115,4289439
OR,2021-03-14,190,0.118,4289439
OR,2021-03-15,255,0.121,4289439
OR,2021-03-16,212,0.123,4289439
OR,2021-03-17,264,0.123,4289439
OR,2021-03-18,294,0.126,4289439
OR,2021-03-19,426,0.13,4289439
OR,2021-03-20,274,0.134,4289439
OR,2021-03-21,190,0.137,4289439
OR,2021-03-22,268,0.14,4289439
OR,2021-03-23,301,0.142,4289439
OR,2021-03-24,360,0.144,4289439
OR,2021-03-25,417,0.147,4289439
OR,2021-03-26,490,0.149,4289439
OR,2021-03-27,369,0.154,4289439
OR,2021-03-28,215,0.158,4289439
OR,2021-03-29,304,0.161,4289439
OR,2021-03-30,326,0.163,4289439
OR,2021-03-31,431,0.167,4289439
OR,2021-04-01,511,0.171,4289439
OR,2021-04-02,490,0.175,4289439
OR,2021-04-03,466,0.181,4289439
OR,2021-04-04,402,0.186,4289439
OR,2021-04-05,337,0.19,4289439
OR,2021-04-06,466,0.192,4289439
OR,2021-04-07,444,0.196,4289439
OR,2021-04-08,666,0.2,4289439
OR,2021-04-09,543,0.206,4289439
OR,2021-04-10,747,0.213,4289439
OR,2021-04-11,483,0.219,4289439
OR,2021-04-12,369,0.223,4289439
OR,2021-04-13,467,0.227,4289439
OR,2021-04-14,802,0.23,4289439
OR,2021-04-15,726,0.234,4289439
OR,2021-04-16,775,0.24,4289439
OR,2021-04-17,794,0.245,4289439
OR,2021-04-18,620,0.25,4289439
OR,2021-04-19,559,0.253,4289439
OR,2021-04-20,484,0.256,4289439
OR,2021-04-21,974,0.259,4289439
OR,2021-04-22,972,0.259,4289439
OR,2021-04-23,1014,0.271,4289439
OR,2021-04-24,806,0.277,4289439
OR,2021-04-25,770,0.283,4289439
OR,2021-04-26,713,0.288,4289439
OR,2021-04-27,627,0.291,4289439
OR,2021-04-28,920,0.295,4289439
OR,2021-04-29,870,0.3,4289439
OR,2021-04-30,1008,0.305,4289439
OR,2021-05-01,783,0.305,4289439
OR,2021-05-02,723,0.316,4289439
OR,2021-05-03,579,0.319,4289439
OR,2021-05-04,688,0.321,4289439
OR,2021-05-05,849,0.326,4289439
OR,2021-05-06,702,0.33,4289439
OR,2021-05-07,902,0.335,4289439
OR,2021-05-08,740,0.343,4289439
OR,2021-05-09,601,0.352,4289439
OR,2021-05-10,432,0.358,4289439
OR,2021-05-11,579,0.363,4289439
OR,2021-05-12,598,0.368,4289439
OR,2021-05-13,718,0.373,4289439
OR,2021-05-14,810,0.378,4289439
OR,2021-05-15,637,0.383,4289439
OR,2021-05-16,505,0.39,4289439
OR,2021-05-17,320,0.393,4289439
OR,2021-05-18,401,0.396,4289439
OR,2021-05-19,440,0.4,4289439
OR,2021-05-20,511,0.404,4289439
OR,2021-05-21,495,0.409,4289439
OR,2021-05-22,505,0.416,4289439
OR,2021-05-23,333,0.421,4289439
OR,2021-05-24,357,0.426,4289439
OR,2021-05-25,362,0.429,4289439
OR,2021-05-26,450,0.433,4289439
OR,2021-05-27,361,0.437,4289439
OR,2021-05-28,413,0.441,4289439
OR,2021-05-29,373,0.446,4289439
OR,2021-05-30,255,0.451,4289439
OR,2021-05-31,301,0.454,4289439
OR,2021-06-01,140,0.455,4289439
OR,2021-06-02,377,0.456,4289439
OR,2021-06-03,208,0.459,4289439
OR,2021-06-04,476,0.462,4289439
OR,2021-06-05,271,0.466,4289439
OR,2021-06-06,219,0.47,4289439
OR,2021-06-07,159,0.471,4289439
OR,2021-06-08,268,0.477,4289439
OR,2021-06-09,337,0.48,4289439
OR,2021-06-10,301,0.48,4289439
OR,2021-06-11,336,0.483,4289439
OR,2021-06-12,245,0.488,4289439
OR,2021-06-13,132,0.492,4289439
OR,2021-06-14,124,0.495,4289439
OR,2021-06-15,305,0.5,4289439
OR,2021-06-16,321,0.504,4289439
OR,2021-06-17,258,0.507,4289439
OR,2021-06-18,261,0.51,4289439
OR,2021-06-19,282,0.512,4289439
OR,2021-06-20,196,0.514,4289439
OR,2021-06-21,77,0.516,4289439
OR,2021-06-22,252,0.517,4289439
OR,2021-06-23,311,0.518,4289439
OR,2021-06-24,200,0.519,4289439
OR,2021-06-25,267,0.521,4289439
OR,2021-06-26,187,0.523,4289439
OR,2021-06-27,121,0.525,4289439
OR,2021-06-28,118,0.526,4289439
OR,2021-06-29,194,0.526,4289439
OR,2021-06-30,176,0.527,4289439
OR,2021-07-01,220,0.538,4289439
OR,2021-07-02,182,0.539,4289439
OR,2021-07-03,0,0.54,4289439
OR,2021-07-04,0,0.542,4289439
OR,2021-07-05,0,0.543,4289439
OR,2021-07-06,479,0.543,4289439
OR,2021-07-07,239,0.543,4289439
OR,2021-07-08,242,0.544,4289439
OR,2021-07-09,245,0.545,4289439
OR,2021-07-10,0,0.546,4289439
OR,2021-07-11,0,0.547,4289439
OR,2021-07-12,507,0.547,4289439
OR,2021-07-13,318,0.548,4289439
OR,2021-07-14,245,0.549,4289439
OR,2021-07-15,297,0.549,4289439
OR,2021-07-16,376,0.55,4289439
OR,2021-07-17,0,0.551,4289439
OR,2021-07-18,0,0.552,4289439
OR,2021-07-19,725,0.553,4289439
OR,2021-07-20,584,0.553,4289439
OR,2021-07-21,391,0.554,4289439
OR,2021-07-22,533,0.554,4289439
OR,2021-07-23,606,0.555,4289439
OR,2021-07-24,0,0.555,4289439
OR,2021-07-25,0,0.557,4289439
OR,2021-07-26,984,0.557,4289439
OR,2021-07-27,1022,0.557,4289439
OR,2021-07-28,815,0.558,4289439
OR,2021-07-29,999,0.558,4289439
OR,2021-07-30,1067,0.559,4289439
OR,2021-07-31,0,0.56,4289439
OR,2021-08-01,0,0.56,4289439
OR,2021-08-02,2044,0.561,4289439
OR,2021-08-03,1565,0.561,4289439
OR,2021-08-04,1183,0.562,4289439
OR,2021-08-05,1372,0.562,4289439
OR,2021-08-06,980,0.563,4289439
OR,2021-08-07,0,0.564,4289439
OR,2021-08-08,0,0.564,4289439
OR,2021-08-09,3204,0.565,4289439
OR,2021-08-10,2333,0.565,4289439
OR,2021-08-11,1957,0.566,4289439
OR,2021-08-12,2305,0.566,4289439
OR,2021-08-13,1765,0.567,4289439
OR,2021-08-14,0,0.568,4289439
OR,2021-08-15,0,0.568,4289439
OR,2021-08-16,4380,0.568,4289439
OR,2021-08-17,2915,0.568,4289439
OR,2021-08-18,2108,0.568,4289439
OR,2021-08-19,2969,0.571,4289439
OR,2021-08-20,2142,0.572,4289439
OR,2021-08-21,0,0.573,4289439
OR,2021-08-22,0,0.574,4289439
OR,2021-08-23,4667,0.574,4289439
OR,2021-08-24,2781,0.575,4289439
OR,2021-08-25,2739,0.575,4289439
OR,2021-08-26,2046,0.576,4289439
OR,2021-08-27,3191,0.577,4289439
OR,2021-08-28,0,0.578,4289439
OR,2021-08-29,0,0.579,4289439
OR,2021-08-30,5495,0.58,4289439
OR,2021-08-31,2391,0.581,4289439
OR,2021-09-01,2800,0.581,4289439
OR,2021-09-02,2426,0.581,4289439
OR,2021-09-03,2360,0.584,4289439
OR,2021-09-04,0,0.585,4289439
OR,2021-09-05,0,0.586,4289439
OR,2021-09-06,0,0.586,4289439
OR,2021-09-07,5776,0.587,4289439
OR,2021-09-08,2329,0.587,4289439
OR,2021-09-09,2414,0.588,4289439
OR,2021-09-10,2433,0.589,4289439
OR,2021-09-11,0,0.59,4289439
OR,2021-09-12,0,0.592,4289439
OR,2021-09-13,4679,0.592,4289439
OR,2021-09-14,2028,0.593,4289439
OR,2021-09-15,2028,0.594,4289439
OR,2021-09-16,2208,0.595,4289439
OR,2021-09-17,2073,0.596,4289439
OR,2021-09-18,0,0.597,4289439
OR,2021-09-19,0,0.599,4289439
OR,2021-09-20,3320,0.6,4289439
OR,2021-09-21,1680,0.6,4289439
OR,2021-09-22,2266,0.601,4289439
OR,2021-09-23,1808,0.602,4289439
OR,2021-09-24,2075,0.603,4289439
OR,2021-09-25,0,0.604,4289439
OR,2021-09-26,0,0.604,4289439
OR,2021-09-27,3581,0.606,4289439
OR,2021-09-28,1620,0.606,4289439
OR,2021-09-29,1993,0.607,4289439
OR,2021-09-30,1870,0.608,4289439
OR,2021-10-01,1655,0.609,4289439
OR,2021-10-02,0,0.609,4289439
OR,2021-10-03,0,0.611,4289439
OR,2021-10-04,3262,0.612,4289439
OR,2021-10-05,1627,0.612,4289439
OR,2021-10-06,1532,0.613,4289439
OR,2021-10-07,1426,0.614,4289439
OR,2021-10-08,1557,0.615,4289439
OR,2021-10-09,0,0.616,4289439
OR,2021-10-10,0,0.616,4289439
OR,2021-10-11,2880,0.617,4289439
OR,2021-10-12,1351,0.617,4289439
OR,2021-10-13,1136,0.618,4289439
OR,2021-10-14,1136,0.619,4289439
OR,2021-10-15,1150,0.62,4289439
OR,2021-10-16,0,0.62,4289439
OR,2021-10-17,0,0.621,4289439
OR,2021-10-18,3260,0.622,4289439
OR,2021-10-19,1342,0.622,4289439
OR,2021-10-20,1313,0.622,4289439
OR,2021-10-21,1380,0.623,4289439
OR,2021-10-22,1465,0.624,4289439
OR,2021-10-23,0,0.625,4289439
OR,2021-10-24,0,0.625,4289439
OR,2021-10-25,2207,0.626,4289439
OR,2021-10-26,1507,0.626,4289439
OR,2021-10-27,1321,0.626,4289439
OR,2021-10-28,1087,0.627,4289439
OR,2021-10-29,1405,0.628,4289439
OR,2021-10-30,0,0.628,4289439
OR,2021-10-31,0,0.629,4289439
OR,2021-11-01,2557,0.629,4289439
OR,2021-11-02,1086,0.63,4289439
OR,2021-11-03,1119,0.63,4289439
OR,2021-11-04,1186,0.631,4289439
OR,2021-11-05,1136,0.631,4289439
OR,2021-11-06,0,0.632,4289439
OR,2021-11-07,0,0.632,4289439
OR,2021-11-08,2116,0.632,4289439
OR,2021-11-09,1104,0.632,4289439
OR,2021-11-10,1015,0.633,4289439
OR,2021-11-11,0,0.633,4289439
OR,2021-11-12,1802,0.634,4289439
OR,2021-11-13,0,0.634,4289439
OR,2021-11-14,0,0.635,4289439
OR,2021-11-15,1917,0.635,4289439
OR,2021-11-16,775,0.635,4289439
OR,2021-11-17,976,0.635,4289439
OR,2021-11-18,1148,0.636,4289439
OR,2021-11-19,1072,0.636,4289439
OR,2021-11-20,0,0.637,4289439
OR,2021-11-21,0,0.637,4289439
OR,2021-11-22,1728,0.637,4289439
OR,2021-11-23,844,0.638,4289439
OR,2021-11-24,851,0.638,4289439
OR,2021-11-25,0,0.638,4289439
OR,2021-11-26,0,0.638,4289439
OR,2021-11-27,0,0.638,4289439
OR,2021-11-28,0,0.638,4289439
OR,2021-11-29,2581,0.64,4289439
OR,2021-11-30,1033,0.64,4289439
OR,2021-12-01,1098,0.641,4289439
OR,2021-12-02,1035,0.642,4289439
OR,2021-12-03,1337,0.643,4289439
OR,2021-12-04,0,0.644,4289439
OR,2021-12-05,0,0.646,4289439
OR,2021-12-06,1932,0.648,4289439
OR,2021-12-07,920,0.648,4289439
OR,2021-12-08,841,0.649,4289439
OR,2021-12-09,1099,0.65,4289439
OR,2021-12-10,827,0.651,4289439
OR,2021-12-11,0,0.653,4289439
OR,2021-12-12,0,0.654,4289439
OR,2021-12-13,1376,0.655,4289439
OR,2021-12-14,872,0.656,4289439
OR,2021-12-15,893,0.656,4289439
OR,2021-12-16,900,0.657,4289439
OR,2021-12-17,1063,0.658,4289439
OR,2021-12-18,0,0.659,4289439
OR,2021-12-19,0,0.659,4289439
OR,2021-12-20,1861,0.66,4289439
OR,2021-12-21,916,0.661,4289439
OR,2021-12-22,1163,0.661,4289439
OR,2021-12-23,1333,0.662,4289439
OR,2021-12-24,0,0.663,4289439
OR,2021-12-25,0,0.663,4289439
OR,2021-12-26,0,0.663,4289439
OR,2021-12-27,3575,0.664,4289439
OR,2021-12-28,1880,0.664,4289439
OR,2021-12-29,2313,0.664,4289439
OR,2021-12-30,2930,0.665,4289439
OR,2021-12-31,0,0.665,4289439
OR,2022-01-01,0,0.665,4289439
OR,2022-01-02,0,0.665,4289439
OR,2022-01-03,9668,0.665,4289439
OR,2022-01-04,4522,0.665,4289439
OR,2022-01-05,6195,0.666,4289439
OR,2022-01-06,7619,0.666,4289439
OR,2022-01-07,10433,0.667,4289439
OR,2022-01-08,0,0.668,4289439
OR,2022-01-09,0,0.669,4289439
OR,2022-01-10,18503,0.669,4289439
OR,2022-01-11,7999,0.669,4289439
OR,2022-01-12,8743,0.67,4289439
OR,2022-01-13,9786,0.67,4289439
OR,2022-01-14,8660,0.671,4289439
OR,2022-01-15,0,0.672,4289439
OR,2022-01-16,0,0.672,4289439
OR,2022-01-17,0,0.673,4289439
OR,2022-01-18,28024,0.673,4289439
OR,2022-01-19,8527,0.674,4289439
OR,2022-01-20,10018,0.674,4289439
OR,2022-01-21,10932,0.675,4289439
OR,2022-01-22,0,0.675,4289439
OR,2022-01-23,0,0.676,4289439
OR,2022-01-24,19378,0.676,4289439
OR,2022-01-25,6902,0.676,4289439
OR,2022-01-26,8191,0.677,4289439
OR,2022-01-27,7858,0.677,4289439
OR,2022-01-28,7432,0.677,4289439
OR,2022-01-29,0,0.678,4289439
OR,2022-01-30,0,0.678,4289439
OR,2022-01-31,13223,0.679,4289439
OR,2022-02-01,4947,0.679,4289439
OR,2022-02-02,5150,0.679,4289439
OR,2022-02-03,5416,0.68,4289439
OR,2022-02-04,4954,0.68,4289439
OR,2022-02-05,0,0.68,4289439
OR,2022-02-06,0,0.681,4289439
OR,2022-02-07,7907,0.681,4289439
OR,2022-02-08,3236,0.681,4289439
OR,2022-02-09,3297,0.681,4289439
OR,2022-02-10,3140,0.682,4289439
OR,2022-02-11,2577,0.682,4289439
OR,2022-02-12,0,0.683,4289439
OR,2022-02-13,0,0.683,4289439
OR,2022-02-14,4741,0.683,4289439
OR,2022-02-15,1611,0.683,4289439
OR,2022-02-16,1714,0.684,4289439
OR,2022-02-17,1845,0.684,4289439
OR,2022-02-18,1542,0.685,4289439
OR,2022-02-19,0,0.685,4289439
OR,2022-02-20,0,0.685,4289439
OR,2022-02-21,0,0.685,4289439
OR,2022-02-22,3372,0.685,4289439
OR,2022-02-23,1156,0.686,4289439
OR,2022-02-24,856,0.686,4289439
OR,2022-02-25,924,0.686,4289439
OR,2022-02-26,0,0.686,4289439
OR,2022-02-27,0,0.687,4289439
PA,2021-03-01,2397,0,12804123
PA,2021-03-02,2503,0,12804123
PA,2021-03-03,2637,0,12804123
PA,2021-03-04,3007,0,12804123
PA,2021-03-05,2768,0.077,12804123
PA,2021-03-06,2480,0.081,12804123
PA,2021-03-07,1718,0.081,12804123
PA,2021-03-08,1916,0.081,12804123
PA,2021-03-09,2929,0.087,12804123
PA,2021-03-10,2611,0.091,12804123
PA,2021-03-11,2675,0.094,12804123
PA,2021-03-12,3068,0.095,12804123
PA,2021-03-13,2475,0.105,12804123
PA,2021-03-14,1819,0.108,12804123
PA,2021-03-15,1858,0.111,12804123
PA,2021-03-16,3100,0.113,12804123
PA,2021-03-17,3193,0.12,12804123
PA,2021-03-18,3050,0.123,12804123
PA,2021-03-19,3480,0.124,12804123
PA,2021-03-20,3741,0.125,12804123
PA,2021-03-21,2067,0.125,12804123
PA,2021-03-22,2219,0.128,12804123
PA,2021-03-23,3623,0.139,12804123
PA,2021-03-24,4668,0.143,12804123
PA,2021-03-25,3591,0.144,12804123
PA,2021-03-26,5017,0.148,12804123
PA,2021-03-27,3616,0.153,12804123
PA,2021-03-28,2576,0.157,12804123
PA,2021-03-29,3871,0.161,12804123
PA,2021-03-30,5374,0.163,12804123
PA,2021-03-31,4457,0.166,12804123
PA,2021-04-01,3848,0.172,12804123
PA,2021-04-02,4086,0.176,12804123
PA,2021-04-03,5344,0.182,12804123
PA,2021-04-04,3021,0.186,12804123
PA,2021-04-05,3935,0.189,12804123
PA,2021-04-06,4849,0.191,12804123
PA,2021-04-07,4604,0.192,12804123
PA,2021-04-08,4466,0.194,12804123
PA,2021-04-09,5145,0.196,12804123
PA,2021-04-10,4196,0.217,12804123
PA,2021-04-11,3362,0.222,12804123
PA,2021-04-12,3727,0.227,12804123
PA,2021-04-13,6118,0.233,12804123
PA,2021-04-14,6375,0.238,12804123
PA,2021-04-15,5128,0.244,12804123
PA,2021-04-16,5547,0.251,12804123
PA,2021-04-17,4372,0.256,12804123
PA,2021-04-18,2843,0.261,12804123
PA,2021-04-19,3091,0.265,12804123
PA,2021-04-20,5063,0.268,12804123
PA,2021-04-21,4538,0.274,12804123
PA,2021-04-22,4071,0.279,12804123
PA,2021-04-23,4068,0.288,12804123
PA,2021-04-24,3691,0.295,12804123
PA,2021-04-25,2626,0.299,12804123
PA,2021-04-26,2690,0.302,12804123
PA,2021-04-27,3661,0.305,12804123
PA,2021-04-28,3542,0.309,12804123
PA,2021-04-29,3362,0.315,12804123
PA,2021-04-30,4462,0.32,12804123
PA,2021-05-01,2718,0.327,12804123
PA,2021-05-02,2220,0.33,12804123
PA,2021-05-03,2368,0.333,12804123
PA,2021-05-04,2656,0.337,12804123
PA,2021-05-05,2387,0.341,12804123
PA,2021-05-06,3268,0.346,12804123
PA,2021-05-07,2647,0.352,12804123
PA,2021-05-08,2345,0.358,12804123
PA,2021-05-09,1112,0.362,12804123
PA,2021-05-10,1681,0.364,12804123
PA,2021-05-11,2216,0.369,12804123
PA,2021-05-12,1883,0.373,12804123
PA,2021-05-13,2563,0.378,12804123
PA,2021-05-14,1643,0.382,12804123
PA,2021-05-15,1737,0.386,12804123
PA,2021-05-16,887,0.391,12804123
PA,2021-05-17,1402,0.393,12804123
PA,2021-05-18,1629,0.396,12804123
PA,2021-05-19,1051,0.401,12804123
PA,2021-05-20,1739,0.405,12804123
PA,2021-05-21,1708,0.409,12804123
PA,2021-05-22,0,0.413,12804123
PA,2021-05-23,2096,0.416,12804123
PA,2021-05-24,1168,0.418,12804123
PA,2021-05-25,796,0.42,12804123
PA,2021-05-26,964,0.423,12804123
PA,2021-05-27,1229,0.427,12804123
PA,2021-05-28,881,0.43,12804123
PA,2021-05-29,710,0.433,12804123
PA,2021-05-30,490,0.435,12804123
PA,2021-05-31,315,0.436,12804123
PA,2021-06-01,841,0.437,12804123
PA,2021-06-02,537,0.439,12804123
PA,2021-06-03,746,0.44,12804123
PA,2021-06-04,613,0.446,12804123
PA,2021-06-05,386,0.449,12804123
PA,2021-06-06,335,0.449,12804123
PA,2021-06-07,478,0.451,12804123
PA,2021-06-08,423,0.455,12804123
PA,2021-06-09,373,0.457,12804123
PA,2021-06-10,668,0.459,12804123
PA,2021-06-11,374,0.461,12804123
PA,2021-06-12,293,0.464,12804123
PA,2021-06-13,181,0.467,12804123
PA,2021-06-14,347,0.47,12804123
PA,2021-06-15,422,0.472,12804123
PA,2021-06-16,279,0.472,12804123
PA,2021-06-17,344,0.478,12804123
PA,2021-06-18,225,0.48,12804123
PA,2021-06-19,177,0.482,12804123
PA,2021-06-20,104,0.484,12804123
PA,2021-06-21,215,0.485,12804123
PA,2021-06-22,123,0.486,12804123
PA,2021-06-23,135,0.487,12804123
PA,2021-06-24,361,0.489,12804123
PA,2021-06-25,154,0.49,12804123
PA,2021-06-26,147,0.492,12804123
PA,2021-06-27,104,0.493,12804123
PA,2021-06-28,153,0.495,12804123
PA,2021-06-29,137,0.495,12804123
PA,2021-06-30,149,0.496,12804123
PA,2021-07-01,386,0.497,12804123
PA,2021-07-02,150,0.499,12804123
PA,2021-07-03,167,0.5,12804123
PA,2021-07-04,111,0.5,12804123
PA,2021-07-05,99,0.502,12804123
PA,2021-07-06,75,0.502,12804123
PA,2021-07-07,140,0.503,12804123
PA,2021-07-08,390,0.504,12804123
PA,2021-07-09,194,0.505,12804123
PA,2021-07-10,209,0.506,12804123
PA,2021-07-11,149,0.507,12804123
PA,2021-07-12,237,0.507,12804123
PA,2021-07-13,275,0.508,12804123
PA,2021-07-14,244,0.509,12804123
PA,2021-07-15,317,0.51,12804123
PA,2021-07-16,338,0.511,12804123
PA,2021-07-17,325,0.512,12804123
PA,2021-07-18,285,0.512,12804123
PA,2021-07-19,680,0.513,12804123
PA,2021-07-20,486,0.514,12804123
PA,2021-07-21,475,0.515,12804123
PA,2021-07-22,715,0.516,12804123
PA,2021-07-23,450,0.517,12804123
PA,2021-07-24,583,0.518,12804123
PA,2021-07-25,382,0.518,12804123
PA,2021-07-26,886,0.519,12804123
PA,2021-07-27,830,0.519,12804123
PA,2021-07-28,563,0.52,12804123
PA,2021-07-29,1384,0.522,12804123
PA,2021-07-30,898,0.523,12804123
PA,2021-07-31,0,0.523,12804123
PA,2021-08-01,1822,0.525,12804123
PA,2021-08-02,1414,0.526,12804123
PA,2021-08-03,1223,0.526,12804123
PA,2021-08-04,1735,0.527,12804123
PA,2021-08-05,1691,0.528,12804123
PA,2021-08-06,1665,0.529,12804123
PA,2021-08-07,1520,0.53,12804123
PA,2021-08-08,0,0.531,12804123
PA,2021-08-09,2652,0.531,12804123
PA,2021-08-10,2029,0.531,12804123
PA,2021-08-11,1775,0.532,12804123
PA,2021-08-12,2259,0.533,12804123
PA,2021-08-13,2098,0.534,12804123
PA,2021-08-14,1927,0.535,12804123
PA,2021-08-15,1982,0.536,12804123
